"avg_delivery_delay_days","avg_review_score"
"21.08","4.0"
"5.21","5.0"
"4.05","5.0"
"6.98","4.0"
"23.91","4.0"
"5.12","5.0"
"19.92","5.0"
"6.28","5.0"
"6.28","5.0"
"12.24","4.0"
"15.56","5.0"
"10.30","5.0"
"3.41","5.0"
"6.16","4.0"
"14.20","5.0"
"6.85","3.0"
"5.42","1.0"
"3.77","4.0"
"24.16","3.0"
"3.40","5.0"
"36.56","1.0"
"15.46","5.0"
"23.85","5.0"
"41.13","2.0"
"24.22","1.0"
"4.33","4.0"
"6.25","5.0"
"33.32","3.0"
"7.10","2.0"
"22.93","5.0"
"7.58","1.0"
"8.49","5.0"
"5.22","5.0"
"4.11","4.0"
"3.75","5.0"
"25.16","5.0"
"7.24","5.0"
"6.65","5.0"
"23.53","4.0"
"8.08","5.0"
"18.55","3.0"
"9.03","1.0"
"6.86","2.0"
"30.25","3.0"
"3.82","5.0"
"5.63","5.0"
"30.25","1.0"
"16.87","3.0"
"7.98","5.0"
"3.93","5.0"
"14.78","5.0"
"6.28","5.0"
"7.33","1.0"
"22.81","5.0"
"10.78","4.0"
"32.29","5.0"
"11.09","5.0"
"11.46","5.0"
"12.18","5.0"
"5.87","5.0"
"6.68","5.0"
"9.06","1.0"
"25.84","4.0"
"3.41","3.0"
"5.73","1.0"
"13.49","5.0"
"5.70","5.0"
"7.32","5.0"
"7.17","5.0"
"12.27","5.0"
"8.53","4.0"
"5.10","5.0"
"12.92","3.0"
"4.00","5.0"
"26.71","5.0"
"4.54","5.0"
"12.15","5.0"
"45.31","4.0"
"9.91","5.0"
"12.77","3.0"
"27.17","4.0"
"6.62","3.0"
"9.83","5.0"
"4.64","2.0"
"10.16","5.0"
"27.16","1.0"
"6.74","5.0"
"2.21","5.0"
"3.48","5.0"
"24.27","4.0"
"13.00","5.0"
"22.38","2.0"
"16.25","5.0"
"12.22","5.0"
"6.41","5.0"
"8.33","4.0"
"22.96","5.0"
"7.37","5.0"
"13.31","5.0"
"6.16","5.0"
"14.84","3.0"
"18.28","4.0"
"28.86","2.0"
"4.33","5.0"
"6.11","5.0"
"18.30","2.0"
"7.19","5.0"
"9.03","4.0"
"5.26","5.0"
"9.97","5.0"
"4.12","5.0"
"15.04","2.0"
"12.25","5.0"
"42.06","1.0"
"14.68","5.0"
"8.84","5.0"
"11.49","4.0"
"7.06","5.0"
"12.24","4.0"
"8.63","4.0"
"8.81","5.0"
"3.87","5.0"
"2.19","5.0"
"14.46","5.0"
"10.74","5.0"
"6.49","5.0"
"12.13","4.0"
"4.30","5.0"
"26.89","3.0"
"12.38","3.0"
"15.23","5.0"
"12.48","5.0"
"5.50","4.0"
"18.07","3.0"
"16.13","3.0"
"3.83","5.0"
"39.41","1.0"
"7.57","4.0"
"5.29","5.0"
"16.78","4.0"
"9.03","3.0"
"70.21","5.0"
"18.18","4.0"
"26.15","2.0"
"22.36","1.0"
"2.17","4.0"
"1.44","5.0"
"5.56","4.0"
"24.24","5.0"
"11.14","4.0"
"12.92","3.0"
"10.36","5.0"
"2.34","4.0"
"9.52","5.0"
"9.21","4.0"
"19.91","5.0"
"3.54","5.0"
"26.12","1.0"
"21.79","5.0"
"15.88","5.0"
"12.98","5.0"
"2.05","5.0"
"10.69","4.0"
"8.43","5.0"
"8.88","1.0"
"5.38","5.0"
"19.29","4.0"
"24.16","4.0"
"9.38","1.0"
"12.32","5.0"
"8.37","5.0"
"3.17","5.0"
"5.06","5.0"
"31.83","5.0"
"25.84","3.0"
"19.17","1.0"
"9.14","1.0"
"16.03","5.0"
"13.28","5.0"
"12.76","5.0"
"18.10","5.0"
"2.47","5.0"
"9.09","5.0"
"8.09","4.0"
"16.26","5.0"
"8.38","5.0"
"12.65","5.0"
"27.86","1.0"
"27.72","5.0"
"8.93","5.0"
"5.28","5.0"
"1.33","5.0"
"2.14","4.0"
"8.04","5.0"
"22.65","5.0"
"18.66","5.0"
"60.89","1.0"
"13.37","1.0"
"12.36","4.0"
"8.03","5.0"
"16.67","5.0"
"14.39","4.0"
"5.77","5.0"
"9.76","1.0"
"6.25","5.0"
"8.30","5.0"
"19.87","5.0"
"21.84","4.0"
"6.63","5.0"
"29.18","1.0"
"10.96","2.0"
"7.11","4.0"
"7.12","5.0"
"16.96","4.0"
"9.23","5.0"
"12.97","5.0"
"7.24","5.0"
"10.14","4.0"
"8.47","4.0"
"5.40","1.0"
"6.16","5.0"
"6.63","4.0"
"20.94","4.0"
"5.85","5.0"
"7.36","5.0"
"2.84","5.0"
"10.24","5.0"
"30.27","1.0"
"32.42","1.0"
"26.00","3.0"
"11.82","5.0"
"12.23","3.0"
"13.18","4.0"
"7.03","5.0"
"19.59","4.0"
"5.05","5.0"
"59.34","3.0"
"21.42","5.0"
"42.07","3.0"
"4.76","5.0"
"11.83","5.0"
"7.32","5.0"
"16.08","5.0"
"5.53","5.0"
"3.76","3.0"
"15.34","5.0"
"6.81","5.0"
"2.04","5.0"
"9.24","1.0"
"1.92","5.0"
"10.44","3.0"
"10.96","4.0"
"5.17","3.0"
"26.43","3.0"
"2.01","5.0"
"7.31","5.0"
"15.51","5.0"
"12.67","1.0"
"10.34","5.0"
"14.30","4.0"
"8.18","5.0"
"9.70","5.0"
"5.30","5.0"
"12.04","5.0"
"4.07","5.0"
"46.27","1.0"
"6.86","5.0"
"12.97","5.0"
"16.38","4.0"
"5.16","5.0"
"12.19","3.0"
"12.01","3.0"
"18.23","1.0"
"32.00","5.0"
"12.99","5.0"
"6.27","5.0"
"9.51","5.0"
"8.47","5.0"
"20.64","5.0"
"6.82","5.0"
"13.77","4.0"
"4.03","3.0"
"16.47","2.0"
"7.32","5.0"
"18.41","5.0"
"4.77","5.0"
"14.88","5.0"
"9.93","5.0"
"9.33","5.0"
"10.38","4.0"
"22.99","4.0"
"5.74","4.0"
"7.87","3.0"
"21.89","1.0"
"5.87","4.0"
"6.80","4.0"
"2.05","5.0"
"23.89","5.0"
"10.82","4.0"
"20.86","5.0"
"5.00","5.0"
"10.33","5.0"
"4.69","4.0"
"31.78","5.0"
"8.97","5.0"
"3.75","4.0"
"19.31","5.0"
"17.07","1.0"
"19.07","1.0"
"17.26","4.0"
"2.93","5.0"
"7.50","4.0"
"5.68","4.0"
"19.68","5.0"
"3.82","5.0"
"13.08","5.0"
"23.68","5.0"
"10.06","5.0"
"6.51","5.0"
"11.10","5.0"
"8.32","4.0"
"8.13","5.0"
"5.01","5.0"
"15.05","5.0"
"9.92","3.0"
"11.45","5.0"
"18.89","5.0"
"11.98","5.0"
"8.33","4.0"
"17.28","3.0"
"5.92","1.0"
"12.44","4.0"
"14.36","5.0"
"8.31","5.0"
"1.85","5.0"
"22.09","5.0"
"6.08","5.0"
"8.39","4.0"
"21.93","3.0"
"7.14","5.0"
"9.16","3.0"
"6.78","4.0"
"20.51","4.0"
"12.08","5.0"
"7.68","5.0"
"3.73","5.0"
"17.41","3.0"
"9.94","5.0"
"3.56","5.0"
"13.97","5.0"
"9.99","3.0"
"29.46","5.0"
"18.11","5.0"
"18.38","2.0"
"4.03","5.0"
"14.65","4.0"
"17.36","5.0"
"6.48","5.0"
"7.94","5.0"
"21.27","5.0"
"26.02","2.0"
"12.20","3.0"
"14.90","5.0"
"7.87","5.0"
"12.89","5.0"
"7.65","5.0"
"5.34","4.0"
"9.17","1.0"
"17.54","5.0"
"5.30","5.0"
"12.13","5.0"
"13.36","1.0"
"12.16","4.0"
"4.25","5.0"
"10.95","5.0"
"7.99","3.0"
"5.28","5.0"
"13.77","5.0"
"7.15","3.0"
"22.28","5.0"
"2.31","5.0"
"21.25","4.0"
"4.42","5.0"
"8.15","5.0"
"11.05","5.0"
"8.86","5.0"
"14.52","5.0"
"17.30","3.0"
"6.52","4.0"
"16.52","5.0"
"12.82","3.0"
"1.68","4.0"
"7.27","5.0"
"17.85","4.0"
"2.66","4.0"
"12.62","5.0"
"1.27","4.0"
"7.40","5.0"
"7.07","5.0"
"28.44","1.0"
"7.48","5.0"
"8.20","5.0"
"2.91","5.0"
"8.15","5.0"
"22.14","5.0"
"4.94","5.0"
"18.59","3.0"
"5.89","5.0"
"20.20","5.0"
"10.72","5.0"
"17.07","5.0"
"20.05","5.0"
"10.93","5.0"
"5.17","5.0"
"15.24","3.0"
"18.33","5.0"
"2.16","4.0"
"8.20","5.0"
"8.47","5.0"
"3.38","5.0"
"7.88","2.0"
"6.03","2.0"
"27.13","5.0"
"24.74","1.0"
"12.91","4.0"
"16.47","5.0"
"14.10","5.0"
"2.26","2.0"
"14.64","3.0"
"8.74","5.0"
"15.19","1.0"
"7.13","5.0"
"10.05","5.0"
"2.72","5.0"
"11.97","5.0"
"10.36","5.0"
"8.08","5.0"
"8.19","5.0"
"6.58","5.0"
"28.09","1.0"
"22.24","5.0"
"18.34","5.0"
"18.82","5.0"
"5.01","5.0"
"10.18","4.0"
"5.31","4.0"
"14.25","4.0"
"60.02","1.0"
"4.15","5.0"
"5.66","4.0"
"10.92","4.0"
"5.01","5.0"
"6.14","4.0"
"11.89","5.0"
"26.12","5.0"
"5.36","3.0"
"5.96","4.0"
"28.10","1.0"
"7.74","5.0"
"10.29","4.0"
"2.26","3.0"
"8.45","2.0"
"15.08","5.0"
"8.20","4.0"
"13.16","5.0"
"5.97","5.0"
"19.30","4.0"
"15.89","5.0"
"3.25","3.0"
"11.03","5.0"
"20.82","4.0"
"9.68","4.0"
"5.69","5.0"
"8.91","5.0"
"6.86","5.0"
"6.59","4.0"
"23.88","5.0"
"6.34","5.0"
"20.17","4.0"
"11.91","5.0"
"22.50","3.0"
"18.46","4.0"
"7.24","5.0"
"4.93","5.0"
"8.63","5.0"
"10.70","4.0"
"7.29","4.0"
"21.43","5.0"
"17.19","5.0"
"17.34","5.0"
"11.43","5.0"
"2.30","4.0"
"12.14","5.0"
"20.67","5.0"
"19.05","4.0"
"26.04","1.0"
"26.24","4.0"
"8.92","5.0"
"16.16","5.0"
"26.29","5.0"
"21.83","5.0"
"3.05","5.0"
"5.79","5.0"
"20.60","5.0"
"6.14","5.0"
"12.40","3.0"
"9.79","5.0"
"10.12","5.0"
"6.23","5.0"
"18.42","5.0"
"20.82","5.0"
"8.97","5.0"
"6.10","5.0"
"8.89","5.0"
"34.93","3.0"
"18.91","4.0"
"6.84","4.0"
"11.17","5.0"
"20.60","4.0"
"8.29","1.0"
"18.11","2.0"
"11.89","4.0"
"10.92","5.0"
"6.99","5.0"
"12.98","4.0"
"14.43","1.0"
"3.10","5.0"
"22.42","5.0"
"8.53","3.0"
"4.31","5.0"
"14.03","5.0"
"5.97","4.0"
"11.82","5.0"
"27.24","4.0"
"12.80","5.0"
"12.88","4.0"
"16.54","5.0"
"8.85","3.0"
"2.04","5.0"
"12.04","5.0"
"7.02","5.0"
"31.85","3.0"
"6.11","5.0"
"8.42","5.0"
"10.30","5.0"
"15.38","5.0"
"5.07","4.0"
"14.03","4.0"
"18.79","5.0"
"19.01","5.0"
"19.39","4.0"
"14.21","5.0"
"6.07","5.0"
"23.28","5.0"
"14.93","5.0"
"19.86","3.0"
"10.34","5.0"
"12.84","5.0"
"14.36","5.0"
"18.49","2.0"
"5.51","5.0"
"6.94","4.0"
"9.67","2.0"
"43.70","1.0"
"3.95","4.0"
"1.48","3.0"
"1.67","5.0"
"15.09","5.0"
"11.15","5.0"
"10.98","5.0"
"11.01","5.0"
"32.32","1.0"
"15.15","5.0"
"2.80","5.0"
"3.42","5.0"
"4.67","4.0"
"3.42","4.0"
"19.29","2.0"
"7.31","5.0"
"20.30","5.0"
"6.30","2.0"
"4.93","5.0"
"4.78","5.0"
"8.00","5.0"
"17.59","5.0"
"11.84","4.0"
"6.32","5.0"
"12.07","5.0"
"6.71","5.0"
"2.30","3.0"
"6.55","5.0"
"44.45","1.0"
"4.05","5.0"
"41.79","1.0"
"20.00","3.0"
"5.23","5.0"
"13.87","5.0"
"7.30","3.0"
"5.19","5.0"
"9.84","5.0"
"16.17","5.0"
"12.10","5.0"
"22.23","5.0"
"20.49","1.0"
"12.02","4.0"
"26.14","1.0"
"7.02","3.0"
"17.33","4.0"
"11.66","4.0"
"21.38","4.0"
"37.95","4.0"
"6.74","5.0"
"15.75","5.0"
"7.44","5.0"
"6.69","4.0"
"3.35","5.0"
"4.69","5.0"
"8.58","5.0"
"27.25","5.0"
"21.18","5.0"
"4.28","5.0"
"19.95","4.0"
"14.32","5.0"
"9.09","4.0"
"3.18","5.0"
"4.58","4.0"
"10.95","4.0"
"8.28","4.0"
"3.66","5.0"
"9.42","3.0"
"11.58","5.0"
"17.76","4.0"
"4.25","4.0"
"6.39","4.0"
"10.56","5.0"
"5.18","5.0"
"4.36","5.0"
"1.92","5.0"
"7.60","3.0"
"42.43","3.0"
"30.93","3.0"
"25.23","5.0"
"16.30","1.0"
"8.11","3.0"
"5.93","1.0"
"14.09","5.0"
"3.60","4.0"
"17.08","5.0"
"13.86","5.0"
"14.11","5.0"
"7.90","5.0"
"11.06","4.0"
"7.21","4.0"
"23.45","4.0"
"19.93","1.0"
"29.15","4.0"
"3.28","5.0"
"10.72","4.0"
"26.04","1.0"
"16.11","5.0"
"3.14","5.0"
"21.75","5.0"
"2.22","1.0"
"4.92","1.0"
"7.67","5.0"
"7.73","5.0"
"21.76","3.0"
"5.14","5.0"
"14.83","3.0"
"1.48","5.0"
"13.24","4.0"
"12.05","4.0"
"13.42","5.0"
"7.84","3.0"
"18.68","5.0"
"5.83","5.0"
"1.34","5.0"
"5.23","1.0"
"17.58","5.0"
"3.89","5.0"
"1.35","5.0"
"9.37","5.0"
"23.17","4.0"
"4.66","2.0"
"12.95","3.0"
"17.86","1.0"
"7.30","5.0"
"4.09","5.0"
"5.44","3.0"
"4.22","3.0"
"30.11","2.0"
"52.33","5.0"
"9.85","5.0"
"7.15","5.0"
"12.30","5.0"
"10.85","5.0"
"11.16","5.0"
"4.52","5.0"
"7.09","4.0"
"15.17","5.0"
"47.88","1.0"
"12.89","5.0"
"7.51","5.0"
"10.46","5.0"
"17.40","4.0"
"3.47","5.0"
"16.50","4.0"
"2.95","5.0"
"6.89","5.0"
"7.57","1.0"
"5.22","5.0"
"5.01","5.0"
"12.27","5.0"
"24.49","1.0"
"8.96","4.0"
"5.73","5.0"
"13.92","4.0"
"8.17","1.0"
"14.56","5.0"
"11.42","5.0"
"3.76","4.0"
"25.25","1.0"
"3.39","4.0"
"3.95","5.0"
"7.00","5.0"
"36.17","5.0"
"23.34","3.0"
"37.35","1.0"
"29.26","1.0"
"19.14","5.0"
"18.07","4.0"
"7.12","4.0"
"6.38","5.0"
"12.43","4.0"
"20.61","4.0"
"6.06","5.0"
"2.88","4.0"
"2.59","5.0"
"17.99","4.0"
"12.28","5.0"
"6.43","5.0"
"12.05","5.0"
"30.10","2.0"
"22.91","4.0"
"17.15","5.0"
"14.29","5.0"
"10.91","5.0"
"6.88","4.0"
"15.13","5.0"
"22.14","4.0"
"12.61","5.0"
"9.83","5.0"
"12.96","4.0"
"3.16","5.0"
"3.17","5.0"
"14.17","4.5"
"10.16","5.0"
"4.69","5.0"
"3.07","5.0"
"6.01","5.0"
"8.97","1.0"
"25.69","1.0"
"16.36","4.0"
"7.11","5.0"
"11.12","4.0"
"16.90","4.0"
"7.30","4.0"
"7.72","5.0"
"5.92","5.0"
"8.82","4.0"
"4.80","5.0"
"17.10","5.0"
"8.81","5.0"
"24.40","4.0"
"12.30","5.0"
"25.10","4.0"
"6.80","4.0"
"17.78","4.0"
"12.26","5.0"
"6.41","5.0"
"10.06","5.0"
"3.81","5.0"
"10.13","4.0"
"9.02","4.0"
"56.30","5.0"
"13.89","5.0"
"12.92","5.0"
"5.30","4.0"
"4.82","3.0"
"9.05","3.0"
"7.45","5.0"
"8.02","5.0"
"5.88","5.0"
"7.78","3.0"
"19.10","5.0"
"51.98","4.0"
"8.36","4.0"
"9.11","5.0"
"18.12","5.0"
"8.01","4.0"
"10.28","3.0"
"11.05","5.0"
"1.87","4.0"
"20.91","5.0"
"37.56","5.0"
"25.38","3.0"
"7.93","5.0"
"13.83","5.0"
"33.87","2.0"
"10.73","5.0"
"19.26","5.0"
"9.03","5.0"
"7.90","4.0"
"15.73","3.0"
"8.20","5.0"
"6.21","4.0"
"17.98","2.0"
"13.01","5.0"
"10.35","5.0"
"7.31","3.0"
"22.91","4.0"
"10.32","4.0"
"16.33","4.0"
"9.09","5.0"
"14.69","5.0"
"24.66","3.0"
"15.81","5.0"
"7.26","4.0"
"16.58","5.0"
"3.86","5.0"
"11.78","1.0"
"26.66","5.0"
"7.62","5.0"
"11.90","2.0"
"3.41","5.0"
"14.30","5.0"
"7.56","5.0"
"7.62","5.0"
"6.31","4.0"
"2.39","5.0"
"11.23","5.0"
"10.87","5.0"
"10.95","5.0"
"6.99","5.0"
"7.96","4.0"
"12.97","5.0"
"11.09","5.0"
"6.99","4.0"
"9.52","4.0"
"7.91","5.0"
"9.48","1.0"
"17.21","5.0"
"13.02","1.0"
"11.84","4.0"
"12.18","4.0"
"11.16","5.0"
"7.20","4.0"
"6.92","5.0"
"16.90","4.0"
"15.32","5.0"
"11.93","5.0"
"1.80","4.0"
"11.33","5.0"
"10.45","4.0"
"10.34","5.0"
"10.76","4.0"
"14.36","5.0"
"1.98","5.0"
"9.73","5.0"
"16.19","3.0"
"8.61","5.0"
"13.72","4.0"
"4.17","4.0"
"14.38","5.0"
"6.16","5.0"
"13.01","5.0"
"26.33","5.0"
"7.03","5.0"
"50.99","1.0"
"32.27","1.0"
"16.96","5.0"
"15.39","3.0"
"12.06","5.0"
"10.88","5.0"
"5.05","5.0"
"16.22","5.0"
"18.08","5.0"
"21.34","4.0"
"21.77","5.0"
"17.07","5.0"
"18.44","5.0"
"4.21","5.0"
"6.01","2.0"
"50.02","1.0"
"6.74","3.0"
"26.16","1.0"
"7.87","5.0"
"14.08","1.0"
"10.96","5.0"
"3.89","5.0"
"15.02","5.0"
"10.66","4.0"
"12.26","5.0"
"14.16","4.0"
"8.90","5.0"
"20.23","5.0"
"17.95","4.0"
"23.02","5.0"
"194.63","1.0"
"9.74","5.0"
"22.83","5.0"
"13.19","5.0"
"2.91","5.0"
"3.62","5.0"
"16.93","5.0"
"2.21","5.0"
"6.34","5.0"
"1.81","5.0"
"8.08","5.0"
"14.61","5.0"
"7.11","5.0"
"11.32","5.0"
"24.44","4.0"
"28.52","4.0"
"11.04","5.0"
"11.58","5.0"
"10.20","5.0"
"25.06","1.0"
"5.86","4.0"
"14.75","5.0"
"3.46","5.0"
"7.30","2.0"
"11.19","5.0"
"8.93","4.0"
"8.01","4.0"
"16.79","3.0"
"18.06","3.0"
"5.23","4.0"
"16.24","5.0"
"5.67","5.0"
"6.15","5.0"
"30.37","1.0"
"2.79","5.0"
"5.77","3.0"
"6.28","5.0"
"8.60","4.0"
"12.02","5.0"
"2.12","5.0"
"31.15","2.0"
"12.64","4.0"
"9.12","3.0"
"14.93","5.0"
"12.14","3.0"
"1.94","5.0"
"9.24","5.0"
"6.13","5.0"
"16.24","5.0"
"12.85","4.0"
"11.07","4.0"
"9.19","4.0"
"13.94","2.0"
"24.78","1.0"
"13.34","3.0"
"7.07","5.0"
"7.76","5.0"
"4.36","5.0"
"9.39","4.0"
"5.97","5.0"
"14.94","5.0"
"11.40","3.0"
"13.29","5.0"
"10.52","5.0"
"24.27","1.0"
"7.39","5.0"
"25.01","3.0"
"14.51","5.0"
"19.46","4.0"
"15.68","4.0"
"11.11","5.0"
"13.04","5.0"
"12.01","3.0"
"28.84","1.0"
"23.26","5.0"
"14.27","5.0"
"8.58","1.0"
"15.55","5.0"
"6.79","1.0"
"3.77","4.0"
"6.37","5.0"
"17.11","3.0"
"12.96","5.0"
"8.01","2.0"
"7.84","5.0"
"8.14","5.0"
"11.15","4.0"
"18.85","4.0"
"17.92","5.0"
"8.91","5.0"
"9.14","5.0"
"24.81","4.0"
"6.41","2.0"
"3.37","4.0"
"13.99","3.0"
"10.64","5.0"
"15.80","5.0"
"16.74","5.0"
"4.31","2.0"
"25.98","5.0"
"9.86","1.0"
"7.28","5.0"
"8.53","5.0"
"10.05","3.0"
"10.14","5.0"
"15.01","5.0"
"8.07","4.0"
"31.90","1.0"
"17.32","5.0"
"13.18","4.0"
"6.70","5.0"
"13.45","4.0"
"21.25","4.0"
"3.43","5.0"
"35.72","5.0"
"10.36","4.0"
"7.85","4.0"
"3.25","1.0"
"19.14","4.0"
"21.75","5.0"
"14.84","4.0"
"13.33","4.0"
"6.47","5.0"
"7.16","5.0"
"13.16","5.0"
"4.24","3.0"
"3.46","5.0"
"8.97","5.0"
"17.99","4.0"
"62.28","1.0"
"5.96","4.0"
"11.04","4.0"
"21.33","5.0"
"4.87","3.0"
"12.23","5.0"
"6.72","5.0"
"6.30","5.0"
"13.98","3.0"
"12.15","5.0"
"2.07","5.0"
"11.04","5.0"
"18.36","2.0"
"23.01","5.0"
"16.89","5.0"
"12.90","1.0"
"5.85","5.0"
"21.84","5.0"
"12.71","4.0"
"2.26","5.0"
"25.08","1.0"
"10.78","5.0"
"6.33","4.0"
"11.16","5.0"
"13.46","2.0"
"22.18","2.0"
"8.03","5.0"
"30.21","4.0"
"10.25","5.0"
"20.06","5.0"
"6.76","5.0"
"6.48","5.0"
"27.43","1.0"
"20.07","5.0"
"23.28","1.0"
"5.14","5.0"
"15.85","1.0"
"9.22","4.0"
"6.02","5.0"
"7.34","5.0"
"2.31","4.0"
"4.11","3.0"
"1.95","5.0"
"14.45","3.0"
"12.74","4.0"
"4.95","5.0"
"8.88","5.0"
"6.29","1.0"
"8.79","5.0"
"2.20","5.0"
"3.83","3.0"
"30.58","4.0"
"7.18","5.0"
"2.05","5.0"
"20.16","5.0"
"24.33","4.0"
"11.19","5.0"
"14.17","5.0"
"12.79","5.0"
"7.86","5.0"
"9.98","5.0"
"17.17","5.0"
"6.20","4.0"
"11.29","5.0"
"11.91","4.0"
"5.76","5.0"
"12.57","5.0"
"4.89","5.0"
"9.33","4.0"
"2.21","5.0"
"7.78","5.0"
"2.22","5.0"
"5.30","5.0"
"7.12","5.0"
"17.12","2.0"
"7.09","1.0"
"11.97","3.0"
"13.42","5.0"
"15.10","1.0"
"27.12","5.0"
"15.99","1.0"
"5.08","4.0"
"18.89","1.0"
"20.40","4.0"
"8.74","5.0"
"8.12","5.0"
"138.88","1.0"
"6.37","4.0"
"13.80","4.0"
"20.96","1.0"
"22.77","3.0"
"9.83","2.0"
"6.20","3.0"
"4.77","5.0"
"10.84","5.0"
"12.38","5.0"
"15.97","5.0"
"13.17","5.0"
"6.47","5.0"
"19.42","5.0"
"19.41","5.0"
"9.04","4.0"
"3.75","5.0"
"12.86","5.0"
"12.86","5.0"
"6.98","5.0"
"4.98","2.5"
"9.04","5.0"
"12.49","5.0"
"6.83","4.0"
"1.98","1.0"
"2.39","3.0"
"38.42","2.0"
"11.04","3.0"
"8.17","4.0"
"7.00","5.0"
"7.21","3.0"
"6.33","5.0"
"8.82","5.0"
"11.07","5.0"
"12.94","5.0"
"11.07","3.0"
"11.17","5.0"
"13.56","4.0"
"9.09","2.0"
"25.96","3.0"
"17.16","5.0"
"6.50","5.0"
"11.91","3.0"
"6.76","5.0"
"8.15","5.0"
"4.65","5.0"
"8.97","5.0"
"28.66","5.0"
"5.08","5.0"
"20.85","3.0"
"10.30","4.0"
"7.95","5.0"
"15.37","5.0"
"7.77","5.0"
"33.11","1.0"
"25.18","5.0"
"12.11","5.0"
"13.42","5.0"
"30.02","5.0"
"6.26","5.0"
"3.50","5.0"
"16.66","5.0"
"5.88","4.0"
"21.11","5.0"
"12.64","5.0"
"26.19","5.0"
"12.07","5.0"
"7.62","3.0"
"8.93","3.0"
"22.15","3.0"
"7.01","4.0"
"5.47","5.0"
"5.77","5.0"
"2.14","5.0"
"31.96","1.0"
"9.77","5.0"
"14.05","5.0"
"8.07","5.0"
"21.17","5.0"
"6.61","1.0"
"16.01","5.0"
"7.41","5.0"
"8.89","5.0"
"6.83","5.0"
"5.41","4.0"
"8.05","5.0"
"9.81","5.0"
"18.34","5.0"
"41.42","1.0"
"5.92","5.0"
"16.40","5.0"
"15.15","5.0"
"18.93","3.0"
"3.77","5.0"
"4.22","5.0"
"3.33","4.0"
"9.16","5.0"
"16.08","5.0"
"2.92","5.0"
"14.63","3.0"
"4.67","5.0"
"26.70","4.0"
"1.79","5.0"
"16.25","4.0"
"14.86","3.0"
"9.59","5.0"
"2.22","5.0"
"3.91","5.0"
"7.72","5.0"
"12.03","5.0"
"5.30","5.0"
"23.27","3.0"
"8.03","4.0"
"14.39","4.0"
"11.01","5.0"
"7.22","5.0"
"5.27","5.0"
"11.62","5.0"
"9.06","4.0"
"4.72","5.0"
"15.01","5.0"
"10.88","4.0"
"10.07","4.0"
"7.68","4.0"
"13.79","5.0"
"8.08","4.0"
"5.12","4.0"
"10.14","4.0"
"6.18","5.0"
"4.03","5.0"
"4.10","5.0"
"7.87","2.0"
"6.30","4.0"
"18.80","5.0"
"11.94","5.0"
"9.71","4.0"
"54.12","1.0"
"5.03","4.0"
"7.93","4.0"
"17.22","5.0"
"6.39","5.0"
"21.00","5.0"
"29.38","4.0"
"7.90","4.0"
"8.78","5.0"
"17.19","5.0"
"12.62","4.0"
"5.26","5.0"
"10.80","1.0"
"27.22","1.0"
"12.77","5.0"
"5.13","5.0"
"1.79","5.0"
"7.62","5.0"
"5.03","5.0"
"15.84","5.0"
"4.49","5.0"
"12.37","5.0"
"19.01","5.0"
"7.34","5.0"
"17.95","2.0"
"24.71","4.0"
"7.83","1.0"
"10.33","3.0"
"2.35","4.0"
"12.81","4.0"
"7.13","5.0"
"9.99","4.0"
"7.52","5.0"
"7.95","5.0"
"6.23","5.0"
"6.54","5.0"
"16.80","5.0"
"5.63","5.0"
"7.99","5.0"
"4.93","5.0"
"13.68","5.0"
"16.56","5.0"
"16.27","5.0"
"9.20","4.0"
"13.88","5.0"
"7.16","3.0"
"13.82","5.0"
"20.47","4.0"
"6.30","4.0"
"3.94","4.0"
"8.13","5.0"
"4.22","5.0"
"21.49","4.0"
"10.52","2.0"
"3.11","5.0"
"12.79","5.0"
"11.38","3.0"
"12.99","3.0"
"2.31","5.0"
"22.95","5.0"
"15.38","1.0"
"45.13","1.0"
"32.24","2.0"
"11.86","4.0"
"20.01","5.0"
"6.59","3.0"
"11.20","4.0"
"24.15","4.0"
"5.24","5.0"
"3.11","5.0"
"23.02","2.0"
"16.87","1.0"
"22.12","4.0"
"16.95","1.0"
"20.00","5.0"
"5.32","5.0"
"8.71","5.0"
"16.06","5.0"
"5.74","5.0"
"18.14","5.0"
"4.95","1.0"
"10.10","5.0"
"10.66","1.0"
"3.19","5.0"
"8.03","5.0"
"14.05","5.0"
"7.31","1.0"
"9.12","5.0"
"5.10","5.0"
"19.60","3.0"
"21.45","5.0"
"27.00","5.0"
"13.64","3.0"
"8.84","4.0"
"7.81","4.0"
"7.24","5.0"
"6.78","5.0"
"6.12","5.0"
"33.23","1.0"
"3.79","5.0"
"5.77","5.0"
"7.28","5.0"
"13.34","5.0"
"2.01","5.0"
"6.02","5.0"
"23.68","4.0"
"18.73","3.0"
"3.37","5.0"
"14.13","3.0"
"13.12","5.0"
"14.37","5.0"
"8.91","5.0"
"3.07","5.0"
"21.84","1.0"
"6.24","5.0"
"1.32","5.0"
"8.78","5.0"
"9.67","5.0"
"8.98","5.0"
"8.80","3.0"
"2.19","5.0"
"4.50","4.0"
"11.13","5.0"
"7.36","5.0"
"10.92","5.0"
"14.22","5.0"
"15.33","5.0"
"7.75","4.0"
"15.30","3.0"
"24.41","3.0"
"7.22","5.0"
"24.29","3.0"
"16.13","4.0"
"9.01","5.0"
"8.74","1.0"
"14.49","1.0"
"9.31","2.0"
"32.91","1.0"
